------+---------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File         Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  708 |  1 asmdemo.s    444 | Code        | 11 |         |    3 | 00/108C : AD 27 0F    |                      lda      inputByteCnt         ; get # of byte done in previous image line
  709 |  1 asmdemo.s    445 | Code        | 11 |         |    2 | 00/108F : 29 03       |                      and      #3                   ; if this number is divisible by 4
  710 |  1 asmdemo.s    446 | Code        | 11 |         |    2 | 00/1091 : F0 0B       |                      beq      div4ok               ; go on
  711 |  1 asmdemo.s    447 | Code        | 11 |         |    3 | 00/1093 : 20 E0 10    |                      jsr      nextinput            ; else inc pointer to input data
  712 |  1 asmdemo.s    448 | Code        | 11 |         |    3 | 00/1096 : EE 27 0F    |                      inc      inputByteCnt         ; inc counter
  713 |  1 asmdemo.s    449 | Code        | 11 |         |    3 | 00/1099 : 4C 8C 10    |                      jmp      loopadjust           ; and loop until inputByteCnt is divisible by 4
  714 |  1 asmdemo.s    450 | Code        | 11 |         |    2 | 00/109C : D0 00       |                      bne      div4ok               
  715 |  1 asmdemo.s    451 | Comment     | 11 |         |    0 | 00/109E               | *<sym> 
  716 |  1 asmdemo.s    452 | Empty       | 11 |         |    0 | 00/109E               | div4ok                                             
  717 |  1 asmdemo.s    453 | Code        | 11 |         |    2 | 00/109E : A9 00       |                      lda      #0                   
  718 |  1 asmdemo.s    454 | Code        | 11 |         |    3 | 00/10A0 : 8D 27 0F    |                      sta      inputByteCnt         ; init byte counter for a line
  719 |  1 asmdemo.s    455 | Code        | 11 |         |    3 | 00/10A3 : 20 E0 10    |                      jsr      nextinput            ; inc pointer to input byte
  720 |  1 asmdemo.s    456 | Code        | 11 |         |    2 | 00/10A6 : A9 00       |                      lda      #0                   
  721 |  1 asmdemo.s    457 | Code        | 11 |         |    3 | 00/10A8 : 8D 22 0F    |                      sta      inputBitPos          ; reset bit pos for input
  722 |  1 asmdemo.s    458 | Code        | 11 |         |    3 | 00/10AB : 8D 23 0F    |                      sta      inputBitCnt          ; reset input bit counter
  723 |  1 asmdemo.s    459 | Code        | 11 |         |    3 | 00/10AE : 8D 24 0F    |                      sta      inputBitCnt+1        
  724 |  1 asmdemo.s    460 | Code        | 11 |         |    3 | 00/10B1 : 8D 25 0F    |                      sta      outputBitPos         ; reset output byte position
  725 |  1 asmdemo.s    461 | Empty       | 11 |         |    0 | 00/10B4               |                                                    
  726 |  1 asmdemo.s    462 | Code        | 11 |         |    2 | 00/10B4 : A9 01       |                      lda      #1                   
  727 |  1 asmdemo.s    463 | Code        | 11 |         |    3 | 00/10B6 : 8D 37 0F    |                      sta      flipflop             ; reset toggle to double pixel width
  728 |  1 asmdemo.s    464 | Empty       | 11 |         |    0 | 00/10B9               |                                                    
  729 |  1 asmdemo.s    465 | Code        | 11 |         |    3 | 00/10B9 : EE 21 0F    |                      inc      lineCnt              ; inc line counter
  730 |  1 asmdemo.s    466 | Code        | 11 |         |    3 | 00/10BC : AD 21 0F    |                      lda      lineCnt              
  731 |  1 asmdemo.s    467 | Code        | 11 |         |    3 | 00/10BF : CD EC 0E    |                      cmp      vdef                 ; all lines done ?
  732 |  1 asmdemo.s    468 | Code        | 11 |         |    2 | 00/10C2 : F0 03       |                      beq      endimage             ; yes : the image is finished !
  733 |  1 asmdemo.s    469 | Code        | 11 |         |    3 | 00/10C4 : 4C FB 0F    |                      jmp      lineloop             ; no : loop for another image line
  734 |  1 asmdemo.s    470 | Comment     | 11 |         |    0 | 00/10C7               | *<sym>  
  735 |  1 asmdemo.s    471 | Empty       | 11 |         |    0 | 00/10C7               | endimage                                           
  736 |  1 asmdemo.s    472 | Code        | 11 |         |    1 | 00/10C7 : 60          |                      rts                           ; END !!!
  737 |  1 asmdemo.s    473 | Comment     | 11 |         |    0 | 00/10C8               | *<sym>         
  738 |  1 asmdemo.s    474 | Empty       | 11 |         |    0 | 00/10C8               | nextpixel                                          ; no : other pixels to go on current line
  739 |  1 asmdemo.s    475 | Code        | 11 |         |    3 | 00/10C8 : EE 22 0F    |                      inc      inputBitPos          ; get bit pos (input)
  740 |  1 asmdemo.s    476 | Code        | 11 |         |    3 | 00/10CB : AD 22 0F    |                      lda      inputBitPos          
  741 |  1 asmdemo.s    477 | Code        | 11 |         |    2 | 00/10CE : C9 08       |                      cmp      #8                   ; = 8 ?
  742 |  1 asmdemo.s    478 | Code        | 11 |         |    2 | 00/10D0 : F0 03       |                      beq      nextbyte             
  743 |  1 asmdemo.s    479 | Code        | 11 |         |    3 | 00/10D2 : 4C 11 10    |                      jmp      pixelloop            
  744 |  1 asmdemo.s    480 | Comment     | 11 |         |    0 | 00/10D5               | *<sym>  
  745 |  1 asmdemo.s    481 | Empty       | 11 |         |    0 | 00/10D5               | nextbyte                                           
  746 |  1 asmdemo.s    482 | Code        | 11 |         |    2 | 00/10D5 : A9 00       |                      lda      #0                   ; yes : adjust vars
  747 |  1 asmdemo.s    483 | Code        | 11 |         |    3 | 00/10D7 : 8D 22 0F    |                      sta      inputBitPos          ; reset input bit position pos to 0
  748 |  1 asmdemo.s    484 | Code        | 11 |         |    3 | 00/10DA : 20 E0 10    |                      jsr      nextinput            ; inc pointer to image data
  749 |  1 asmdemo.s    485 | Code        | 11 |         |    3 | 00/10DD : 4C FB 0F    |                      jmp      lineloop             ; loop to get next input byte
  750 |  1 asmdemo.s    486 | Comment     | 11 |         |    0 | 00/10E0               | *<sym>                                 
  751 |  1 asmdemo.s    487 | Empty       | 11 |         |    0 | 00/10E0               | nextinput                                          
  752 |  1 asmdemo.s    488 | Code        | 11 |         |    3 | 00/10E0 : EE FC 0F    |                      inc      lineloop+1           
  753 |  1 asmdemo.s    489 | Code        | 11 |         |    2 | 00/10E3 : D0 03       |                      bne      nextinputO           
  754 |  1 asmdemo.s    490 | Code        | 11 |         |    3 | 00/10E5 : EE FD 0F    |                      inc      lineloop+2           
  755 |  1 asmdemo.s    491 | Comment     | 11 |         |    0 | 00/10E8               | *<sym>
  756 |  1 asmdemo.s    492 | Code        | 11 |         |    1 | 00/10E8 : 60          | nextinputO           rts                           
  757 |  1 asmdemo.s    493 | Empty       | 11 |         |    0 | 00/10E9               |                                                    
  758 |  1 asmdemo.s    494 | Comment     | 11 |         |    0 | 00/10E9               | *<sym>
  759 |  1 asmdemo.s    495 | Empty       | 11 |         |    0 | 00/10E9               | nextoutput                                         
  760 |  1 asmdemo.s    496 | Code        | 11 |         |    3 | 00/10E9 : EE 21 10    |                      inc      getoutbyte+1         
  761 |  1 asmdemo.s    497 | Code        | 11 |         |    2 | 00/10EC : D0 03       |                      bne      nextoutputO          
  762 |  1 asmdemo.s    498 | Code        | 11 |         |    3 | 00/10EE : EE 22 10    |                      inc      getoutbyte+2         
  763 |  1 asmdemo.s    499 | Comment     | 11 |         |    0 | 00/10F1               | *<sym>
  764 |  1 asmdemo.s    500 | Code        | 11 |         |    1 | 00/10F1 : 60          | nextoutputO          rts                           
  765 |  1 asmdemo.s    501 | Comment     | 11 |         |    0 | 00/10F2               | *<sym>
  766 |  1 asmdemo.s    502 | Empty       | 11 |         |    0 | 00/10F2               | drawImgLine                                        
  767 |  1 asmdemo.s    503 | Macro       | 11 |         |    0 | 00/10F2               |                      GP_call  {{{{{{{{{{{{{{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1};imageLine; dram a line of the image
  768 |  1 asmdemo.s    503 | Code        | 11 |         |    3 | 00/10F2 : 20 00 40    |                      jsr      {$4000}              ; graphic primitives only entry point
  769 |  1 asmdemo.s    503 | Data        | 11 |         |    1 | 00/10F5 : 14          |                      dfb      {{{{{{{{{{{{{{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}; command ID (1 byte)
  770 |  1 asmdemo.s    503 | Data        | 11 |         |    2 | 00/10F6 : 39 0F       |                      da       imageLine            ; address of parameter(s) (2 bytes), 0 if no paramter
  771 |  1 asmdemo.s    504 | Code        | 11 |         |    3 | 00/10F8 : CE 3B 0F    |                      dec      imageLine+2          
  772 |  1 asmdemo.s    505 | Code        | 11 |         |    1 | 00/10FB : 60          |                      rts                           
  773 |  1 asmdemo.s    506 | Comment     | 11 |         |    0 | 00/10FC               | *<syme>
  774 |  1 asmdemo.s    507 | Equivalence | 11 |         |    0 | 00/10FC               | bmp                  equ      $6000                ; image is supposed to be loaded at $6000
  775 |  1 asmdemo.s    508 | Empty       | 11 |         |    0 | 00/10FC               |                                                    
  776 |  1 asmdemo.s    509 | Comment     | 11 |         |    0 | 00/10FC               | *<sym>
  777 |  1 asmdemo.s    510 | Empty       | 11 |         |    0 | 00/10FC               | DoKey                                              ; test keys
  778 |  1 asmdemo.s    511 | Code        | 11 |         |    2 | 00/10FC : C9 E9       |                      cmp      #"i"                 ; if i ou I : negate image
  779 |  1 asmdemo.s    512 | Code        | 11 |         |    2 | 00/10FE : F0 1B       |                      beq      doInverse            
  780 |  1 asmdemo.s    513 | Code        | 11 |         |    2 | 00/1100 : C9 C9       |                      cmp      #"I"                 
  781 |  1 asmdemo.s    514 | Code        | 11 |         |    2 | 00/1102 : F0 17       |                      beq      doInverse            
  782 |  1 asmdemo.s    515 | Comment     | 11 |         |    0 | 00/1104               | *<sym>
  783 |  1 asmdemo.s    516 | Code        | 11 |         |    2 | 00/1104 : C9 9B       | nextkey              cmp      #$9B                 ; escape : exit
  784 |  1 asmdemo.s    517 | Code        | 11 |         |    2 | 00/1106 : F0 0D       |                      beq      exitDK               
  785 |  1 asmdemo.s    518 | Empty       | 11 |         |    0 | 00/1108               |                                                    
  786 |  1 asmdemo.s    519 | Code        | 11 |         |    2 | 00/1108 : C9 E3       |                      cmp      #"c"                 ; c for clear
  787 |  1 asmdemo.s    520 | Code        | 11 |         |    2 | 00/110A : F0 05       |                      beq      doclear              
  788 |  1 asmdemo.s    521 | Code        | 11 |         |    2 | 00/110C : C9 C3       |                      cmp      #"C"                 
  789 |  1 asmdemo.s    522 | Code        | 11 |         |    2 | 00/110E : F0 01       |                      beq      doclear              
  790 |  1 asmdemo.s    523 | Code        | 11 |         |    1 | 00/1110 : 60          |                      rts                           ; none of these keys : do nothing
  791 |  1 asmdemo.s    524 | Comment     | 11 |         |    0 | 00/1111               | *<sym>
  792 |  1 asmdemo.s    525 | Empty       | 11 |         |    0 | 00/1111               | doclear                                            
  793 |  1 asmdemo.s    526 | Code        | 11 |         |    3 | 00/1111 : 20 52 14    |                      jsr      clerscr              ; call clear screen proc.
  794 |  1 asmdemo.s    527 | Code        | 11 |         |    1 | 00/1114 : 60          |                      rts                           
  795 |  1 asmdemo.s    528 | Comment     | 11 |         |    0 | 00/1115               | *<sym>
  796 |  1 asmdemo.s    529 | Code        | 11 |         |    2 | 00/1115 : A9 01       | exitDK               lda      #1                   ; escape : set quit flag
  797 |  1 asmdemo.s    530 | Code        | 11 |         |    3 | 00/1117 : 8D 38 0F    |                      sta      quitflag             
  798 |  1 asmdemo.s    531 | Code        | 11 |         |    1 | 00/111A : 60          |                      rts                           
  799 |  1 asmdemo.s    532 | Empty       | 11 |         |    0 | 00/111B               |                                                    
  800 |  1 asmdemo.s    533 | Comment     | 11 |         |    0 | 00/111B               | *<sym>
  801 |  1 asmdemo.s    534 | Empty       | 11 |         |    0 | 00/111B               | doInverse                                          
  802 |  1 asmdemo.s    535 | Code        | 11 |         |    3 | 00/111B : AD 9A 0F    |                      lda      inverse              
  803 |  1 asmdemo.s    536 | Code        | 11 |         |    2 | 00/111E : 49 01       |                      eor      #$01                 
  804 |  1 asmdemo.s    537 | Code        | 11 |         |    3 | 00/1120 : 8D 9A 0F    |                      sta      inverse              
  805 |  1 asmdemo.s    538 | Code        | 11 |         |    3 | 00/1123 : 4C 37 0E    |                      jmp      startimage           
  806 |  1 asmdemo.s    539 | Empty       | 11 |         |    0 | 00/1126               |                                                    
  807 |  1 asmdemo.s    540 | Comment     | 11 |         |    0 | 00/1126               | *
  808 |  1 asmdemo.s    541 | Comment     | 11 |         |    0 | 00/1126               | *
  809 |  1 asmdemo.s    542 | Comment     | 11 |         |    0 | 00/1126               | * DoPaint
  810 |  1 asmdemo.s    543 | Comment     | 11 |         |    0 | 00/1126               | *
  811 |  1 asmdemo.s    544 | Comment     | 11 |         |    0 | 00/1126               | *<sym>
  812 |  1 asmdemo.s    545 | Empty       | 11 |         |    0 | 00/1126               | DoPaint                                            
  813 |  1 asmdemo.s    546 | Macro       | 11 |         |    0 | 00/1126               |                      GP_call  {{{{{{{{{{{{{{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1};LineDHGR
  814 |  1 asmdemo.s    546 | Code        | 11 |         |    3 | 00/1126 : 20 00 40    |                      jsr      {$4000}              ; graphic primitives only entry point
  815 |  1 asmdemo.s    546 | Data        | 11 |         |    1 | 00/1129 : 14          |                      dfb      {{{{{{{{{{{{{{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}; command ID (1 byte)
  816 |  1 asmdemo.s    546 | Data        | 11 |         |    2 | 00/112A : 2D 11       |                      da       LineDHGR             ; address of parameter(s) (2 bytes), 0 if no paramter
  817 |  1 asmdemo.s    547 | Code        | 11 |         |    1 | 00/112C : 60          |                      rts                           
  818 |  1 asmdemo.s    548 | Empty       | 11 |         |    0 | 00/112D               |                                                    
  819 |  1 asmdemo.s    549 | Data        | 11 |         |    4 | 00/112D : 00 00 0A 00 | LineDHGR             dw       0,10                 ; view location on current port
  820 |  1 asmdemo.s    550 | Data        | 11 |         |    2 | 00/1131 : 3D 11       |                      dw       LineBits             ; bitmap pointer
  821 |  1 asmdemo.s    551 | Data        | 11 |         |    2 | 00/1133 : 50 00       |                      dw       80                   ; width of bitmap
  822 |  1 asmdemo.s    552 | Data        | 11 |         |    8 | 00/1135 : 00 00 00 00 |                      dw       0,0,560,0            ; clip rectangle
      |                     |             |    |         |      |           30 02 00 00 |
  823 |  1 asmdemo.s    553 | Empty       | 11 |         |    0 | 00/113D               |                                                    
  824 |  1 asmdemo.s    554 | Empty       | 11 |         |    0 | 00/113D               | LineBits                                           
  825 |  1 asmdemo.s    555 | Data        | 11 |         |   80 | 00/113D : FF FF FF FF |                      ds       80,$FF               
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
      |                     |             |    |         |      |           FF FF FF FF |
  826 |  1 asmdemo.s    556 | Empty       | 11 |         |    0 | 00/118D               |                                                    
  827 |  1 asmdemo.s    557 | Comment     | 11 |         |    0 | 00/118D               | *<sym>
  828 |  1 asmdemo.s    558 | Empty       | 11 |         |    0 | 00/118D               | DoPaint2                                           
  829 |  1 asmdemo.s    559 | Code        | 11 |         |    2 | 00/118D : A0 00       |                      ldy      #0                   
  830 |  1 asmdemo.s    560 | Empty       | 11 |         |    0 | 00/118F               | outter                                             
  831 |  1 asmdemo.s    561 | Code        | 11 |         |    1 | 00/118F : 5A          |                      phy                           
  832 |  1 asmdemo.s    562 | Code        | 11 |         |    2 | 00/1190 : A2 00       |                      ldx      #0                   
  833 |  1 asmdemo.s    563 | Empty       | 11 |         |    0 | 00/1192               | godraw                                             
  834 |  1 asmdemo.s    564 | Code        | 11 |         |    1 | 00/1192 : DA          |                      phx                           
  835 |  1 asmdemo.s    565 | Macro       | 11 |         |    0 | 00/1193               |                      GP_call  {{{{{{{{{{{{{{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1};TestBits2
  836 |  1 asmdemo.s    565 | Code        | 11 |         |    3 | 00/1193 : 20 00 40    |                      jsr      {$4000}              ; graphic primitives only entry point
  837 |  1 asmdemo.s    565 | Data        | 11 |         |    1 | 00/1196 : 14          |                      dfb      {{{{{{{{{{{{{{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}; command ID (1 byte)
  838 |  1 asmdemo.s    565 | Data        | 11 |         |    2 | 00/1197 : AE 11       |                      da       TestBits2            ; address of parameter(s) (2 bytes), 0 if no paramter
  839 |  1 asmdemo.s    566 | Empty       | 11 |         |    0 | 00/1199               |                                                    
  840 |  1 asmdemo.s    567 | Code        | 11 |         |    1 | 00/1199 : FA          |                      plx                           
  841 |  1 asmdemo.s    568 | Code        | 11 |         |    3 | 00/119A : BD BE 11    |                      lda      DataBits,x           
  842 |  1 asmdemo.s    569 | Code        | 11 |         |    1 | 00/119D : 38          |                      sec                           
  843 |  1 asmdemo.s    570 | Code        | 11 |         |    1 | 00/119E : 2A          |                      rol                           
  844 |  1 asmdemo.s    571 | Code        | 11 |         |    3 | 00/119F : 9D BE 11    |                      sta      DataBits,x           
  845 |  1 asmdemo.s    572 | Code        | 11 |         |    1 | 00/11A2 : E8          |                      inx                           
  846 |  1 asmdemo.s    573 | Code        | 11 |         |    2 | 00/11A3 : E0 1E       |                      cpx      #30                  
  847 |  1 asmdemo.s    574 | Code        | 11 |         |    2 | 00/11A5 : D0 EB       |                      bne      godraw               
  848 |  1 asmdemo.s    575 | Code        | 11 |         |    1 | 00/11A7 : 7A          |                      ply                           
  849 |  1 asmdemo.s    576 | Code        | 11 |         |    1 | 00/11A8 : C8          |                      iny                           
  850 |  1 asmdemo.s    577 | Code        | 11 |         |    2 | 00/11A9 : C0 07       |                      cpy      #7                   
  851 |  1 asmdemo.s    578 | Code        | 11 |         |    2 | 00/11AB : D0 E2       |                      bne      outter               
  852 |  1 asmdemo.s    579 | Code        | 11 |         |    1 | 00/11AD : 60          |                      rts                           
  853 |  1 asmdemo.s    580 | Empty       | 11 |         |    0 | 00/11AE               |                                                    
  854 |  1 asmdemo.s    581 | Data        | 11 |         |    4 | 00/11AE : 32 00 32 00 | TestBits2            dw       50,50                ; view location on current port
  855 |  1 asmdemo.s    582 | Data        | 11 |         |    2 | 00/11B2 : BE 11       |                      dw       DataBits             ; bitmap pointer
  856 |  1 asmdemo.s    583 | Data        | 11 |         |    2 | 00/11B4 : 03 00       |                      dw       3                    ; width of bitmap
  857 |  1 asmdemo.s    584 | Data        | 11 |         |    8 | 00/11B6 : 00 00 00 00 |                      dw       0,0,17,9             ; clip rectangle
      |                     |             |    |         |      |           11 00 09 00 |
  858 |  1 asmdemo.s    585 | Empty       | 11 |         |    0 | 00/11BE               |                                                    
  859 |  1 asmdemo.s    586 | Data        | 11 |         |    3 | 00/11BE : 00 00 00    | DataBits             dfb      $00,$00,$00          ; bitmap data
  860 |  1 asmdemo.s    587 | Data        | 11 |         |    3 | 00/11C1 : 00 00 00    |                      dfb      $00,$00,$00          
  861 |  1 asmdemo.s    588 | Data        | 11 |         |    3 | 00/11C4 : 00 00 00    |                      dfb      $00,$00,$00          
  862 |  1 asmdemo.s    589 | Data        | 11 |         |    3 | 00/11C7 : 00 00 00    |                      dfb      $00,$00,$00          
  863 |  1 asmdemo.s    590 | Data        | 11 |         |    3 | 00/11CA : 00 00 00    |                      dfb      $00,$00,$00          
  864 |  1 asmdemo.s    591 | Data        | 11 |         |    3 | 00/11CD : 00 00 00    |                      dfb      $00,$00,$00          
  865 |  1 asmdemo.s    592 | Data        | 11 |         |    3 | 00/11D0 : 00 00 00    |                      dfb      $00,$00,$00          
  866 |  1 asmdemo.s    593 | Data        | 11 |         |    3 | 00/11D3 : 00 00 00    |                      dfb      $00,$00,$00          
  867 |  1 asmdemo.s    594 | Data        | 11 |         |    3 | 00/11D6 : 00 00 00    |                      dfb      $00,$00,$00          
  868 |  1 asmdemo.s    595 | Data        | 11 |         |    3 | 00/11D9 : 00 00 00    |                      dfb      $00,$00,$00          
  869 |  1 asmdemo.s    596 | Empty       | 11 |         |    0 | 00/11DC               |                                                    
  870 |  1 asmdemo.s    597 | Comment     | 11 |         |    0 | 00/11DC               | * Wait for keypress
  871 |  1 asmdemo.s    598 | Comment     | 11 |         |    0 | 00/11DC               | *
  872 |  1 asmdemo.s    599 | Comment     | 11 |         |    0 | 00/11DC               | *<sym>
  873 |  1 asmdemo.s    600 | Empty       | 11 |         |    0 | 00/11DC               | WaitForKeyPress                                    
  874 |  1 asmdemo.s    601 | Code        | 11 |         |    3 | 00/11DC : AD 00 C0    |                      lda      {$C000}              
  875 |  1 asmdemo.s    602 | Code        | 11 |         |    2 | 00/11DF : 10 FB       |                      bpl      WaitForKeyPress      
  876 |  1 asmdemo.s    603 | Code        | 11 |         |    3 | 00/11E1 : 8D 10 C0    |                      sta      {$C010}              
  877 |  1 asmdemo.s    604 | Code        | 11 |         |    1 | 00/11E4 : 60          |                      rts                           
  878 |  1 asmdemo.s    605 | Comment     | 11 |         |    0 | 00/11E5               | *
  879 |  1 asmdemo.s    606 | Comment     | 11 |         |    0 | 00/11E5               | * ClearIt
  880 |  1 asmdemo.s    607 | Comment     | 11 |         |    0 | 00/11E5               | *
  881 |  1 asmdemo.s    608 | Empty       | 11 |         |    0 | 00/11E5               | ozunid_10                                          
  882 |  1 asmdemo.s    608 | Equivalence | 11 |         |    0 | 00/11E5               | ClearIt              equ      ozunid_10            ; fill port with black
  883 |  1 asmdemo.s    609 | Macro       | 11 |         |    0 | 00/11E5               |                      GP_call  {{{{{{{1}+1}+1}+1}+1}+1}+1};ModeCopy; pen + destination = pen
  884 |  1 asmdemo.s    609 | Code        | 11 |         |    3 | 00/11E5 : 20 00 40    |                      jsr      {$4000}              ; graphic primitives only entry point
  885 |  1 asmdemo.s    609 | Data        | 11 |         |    1 | 00/11E8 : 07          |                      dfb      {{{{{{{1}+1}+1}+1}+1}+1}+1}; command ID (1 byte)
  886 |  1 asmdemo.s    609 | Data        | 11 |         |    2 | 00/11E9 : 63 12       |                      da       ModeCopy             ; address of parameter(s) (2 bytes), 0 if no paramter
  887 |  1 asmdemo.s    610 | Macro       | 11 |         |    0 | 00/11EB               |                      GP_call  {{{{{{{{1}+1}+1}+1}+1}+1}+1}+1};Black; black (0,0,...)
  888 |  1 asmdemo.s    610 | Code        | 11 |         |    3 | 00/11EB : 20 00 40    |                      jsr      {$4000}              ; graphic primitives only entry point
  889 |  1 asmdemo.s    610 | Data        | 11 |         |    1 | 00/11EE : 08          |                      dfb      {{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}; command ID (1 byte)
  890 |  1 asmdemo.s    610 | Data        | 11 |         |    2 | 00/11EF : 88 12       |                      da       Black                ; address of parameter(s) (2 bytes), 0 if no paramter
  891 |  1 asmdemo.s    611 | Macro       | 11 |         |    0 | 00/11F1               |                      GP_call  {{{{{{{{{{{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1};WowRect; paint very large rectangle in black
  892 |  1 asmdemo.s    611 | Code        | 11 |         |    3 | 00/11F1 : 20 00 40    |                      jsr      {$4000}              ; graphic primitives only entry point
  893 |  1 asmdemo.s    611 | Data        | 11 |         |    1 | 00/11F4 : 11          |                      dfb      {{{{{{{{{{{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}+1}; command ID (1 byte)
  894 |  1 asmdemo.s    611 | Data        | 11 |         |    2 | 00/11F5 : FE 11       |                      da       WowRect              ; address of parameter(s) (2 bytes), 0 if no paramter
  895 |  1 asmdemo.s    612 | Macro       | 11 |         |    0 | 00/11F7               |                      GP_call  {{{{{{{{1}+1}+1}+1}+1}+1}+1}+1};White; restore pattern to white (1,1,...)
  896 |  1 asmdemo.s    612 | Code        | 11 |         |    3 | 00/11F7 : 20 00 40    |                      jsr      {$4000}              ; graphic primitives only entry point
  897 |  1 asmdemo.s    612 | Data        | 11 |         |    1 | 00/11FA : 08          |                      dfb      {{{{{{{{1}+1}+1}+1}+1}+1}+1}+1}; command ID (1 byte)
  898 |  1 asmdemo.s    612 | Data        | 11 |         |    2 | 00/11FB : 91 12       |                      da       White                ; address of parameter(s) (2 bytes), 0 if no paramter
  899 |  1 asmdemo.s    613 | Code        | 11 |         |    1 | 00/11FD : 60          |                      rts                           
  900 |  1 asmdemo.s    614 | Data        | 11 |         |    8 | 00/11FE : 00 00 00 00 | WowRect              dw       0,0,10000,10000      ; very large rectangle
      |                     |             |    |         |      |           10 27 10 27 |
  901 |  1 asmdemo.s    615 | Comment     | 11 |         |    0 | 00/1206               | *
  902 |  1 asmdemo.s    616 | Comment     | 11 |         |    0 | 00/1206               | * Data for rects., polygons, bitmap, and text
  903 |  1 asmdemo.s    617 | Comment     | 11 |         |    0 | 00/1206               | *
  904 |  1 asmdemo.s    618 | Data        | 11 |         |   36 | 00/1206 : 00 00 00 00 | TestPort             ds       {{{{{{{{{{{0}+4}+2}+2}+8}+10}+4}+2}+1}+1}+2}; space for TestPort (= standard grafport = screen grafport)
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
  905 |  1 asmdemo.s    619 | Comment     | 11 |         |    0 | 00/122A               | *
  906 |  1 asmdemo.s    620 | Data        | 11 |         |    8 | 00/122A : 1E 00 1E 00 | testrect1            dw       30,30,95,150         ; a ractangle
      |                     |             |    |         |      |           5F 00 96 00 |
  907 |  1 asmdemo.s    621 | Data        | 11 |         |    8 | 00/1232 : C8 00 32 00 | testrect2            dw       200,50,520,140       ; a ractangle
      |                     |             |    |         |      |           08 02 8C 00 |
  908 |  1 asmdemo.s    622 | Comment     | 11 |         |    0 | 00/123A               | *
  909 |  1 asmdemo.s    623 | Data        | 11 |         |    4 | 00/123A : 00 00 00 00 | Point1               dw       0,0                  ; upper left corner
  910 |  1 asmdemo.s    624 | Data        | 11 |         |    4 | 00/123E : 2F 02 00 00 | Point2               dw       559,0                ; bottom right corner
  911 |  1 asmdemo.s    625 | Comment     | 11 |         |    0 | 00/1242               | *
  912 |  1 asmdemo.s    626 | Data        | 11 |         |    8 | 00/1242 : 0A 00 0A 00 | R1                   dw       10,10,30,30          ; a rect (x,y)
      |                     |             |    |         |      |           1E 00 1E 00 |
  913 |  1 asmdemo.s    627 | Data        | 11 |         |    8 | 00/124A : 1C 00 1C 00 | R2                   dw       28,28,70,70          ; a rect (x,y)
      |                     |             |    |         |      |           46 00 46 00 |
  914 |  1 asmdemo.s    628 | Data        | 11 |         |    8 | 00/1252 : 28 00 28 00 | R3                   dw       40,40,90,90          ; a rect (x,y)
      |                     |             |    |         |      |           5A 00 5A 00 |
  915 |  1 asmdemo.s    629 | Data        | 11 |         |    8 | 00/125A : 64 00 1E 00 | R4                   dw       100,30,180,60        ; a rect (x,y)
      |                     |             |    |         |      |           B4 00 3C 00 |
